,772,0,0,1,0,0,,1001,5001,ff,StartDiagnosticSession.Default,
,772,0,0,1,0,0,,1002,5002,ff,StartDiagnosticSession.Programming,
,772,0,0,1,0,0,,1003,5003,ff,StartDiagnosticSession.ExtendedDiagnostic,
,772,0,0,1,0,0,,1060,5060,ff,StartDiagnosticSession.Supplier,
,772,0,0,1,0,0,,14FFFFFF,54FFFFFF,ff,ClearDiagnosticInformation.All,
,772,16,23,1,0,0,,1901FF,5901FF,ff,DTCStatusAvailabilityMask,
,772,24,31,1,0,0,,1901FF,5901FF,ff,DTCFormatIdentifier,0:SAE_J2012-DA_DTC;1:ISO_14229-1_DTC;2:SAE_J1939-73_DTC;3:ISO_11992-4_DTC;4:SAE_J2012-DA_WWHOBD_DTC
,772,32,47,1,0,0,,1901FF,5901FF,ff,DTCCount,
,772,16,23,1,0,0,,1902B9,5902B9,ff,DTCStatusAvailabilityMask,
,772,24,39,1,0,0,,1902B9,5902B9,ff,DTCDeviceAndFailureTypeOBD,"1:Fuel Volume Regul Contrl Circuit/Open;2:Fuel Volume Regul Contrl Circuit Range/Performance;3:Fuel Volume Regul Contrl Circuit Low;4:Fuel Volume Regul Contrl Circuit High;5:Fuel Shutoff Valve ""A"" Contrl Circuit/Open;6:Fuel Shutoff Valve ""A"" Contrl Circuit Low;7:Fuel Shutoff Valve ""A"" Contrl Circuit High;8:Engine Position System Performance Bank 1;9:Engine Position System Performance Bank 2;10:A Camshaft Position Slow Response Bank 1;11:B Camshaft Position Slow Response Bank 1;12:A Camshaft Position Slow Response Bank 2"
,772,40,47,1,0,0,,1902B9,5902B9,ff,DTCFailureType,0:Device and failure type ODB codding;1:General Electrical Failure;2:General signal failure;3:FM / PWM Failures;4:System Internal Failures;5:System Programming Failures;6:Algorithm Based Failures;7:Mechanical Failures;8:Bus Signal / Message Failures;9:Component Failures;17:circuit short to ground;18:circuit short to battery;19:circuit open;20:circuit short to ground or open;21:circuit short to battery or open;22:circuit voltage below threshold;23:circuit voltage above threshold;24:circuit current below threshold;25:circuit current above threshold;26:circuit resistance below threshold;27:circuit resistance above threshold;28:circuit voltage out of range;29:circuit current out of range;30:circuit resistance out of range;31:circuit intermittent;33:signal amplitude < minimum;34:signal amplitude > maximum;35:signal stuck low;36:signal stuck high;37:signal shape failure;38:signal rate of change below threshold;39:signal rate of change above threshold;40:signal bias out of range / zero adjustmt failure;41:signal invalid;47:signal erratic;49:no signal;50:signal low time < minimum;51:signal low time > maximum;52:signal high time < minimum;53:signal high time > maximum;54:signal frequency too low;55:signal frequency too high;56:signal frequency incorrect;57:incorrect has too few pulses;58:incorrect has too many pulses;65:general checksum failure;66:general memory failure;67:special memory failure;68:data memory failure;69:program memory failure;70:calibration / parameter memory failure;71:watchdog / safety ÂµC failure;72:supervision software failure;73:internal electronic failure;74:incorrect component installed;75:over temperature;81:not programmed;82:not activated;83:deactivated;84:missing calibration;85:not configured;97:signal calculation failure;98:signal compare failure;99:circuit / component protection time-out;100:signal plausibility failure;101:signal has too few transitions;102:signal has too many transitions;103:signal incorrect after event;104:event information;113:actuator stuck;114:actuator stuck open;115:actuator stuck closed;116:actuator slipping;117:emergency position not reachable;118:wrong mounting position;119:commanded position not reachable;120:alignment or adjustment incorrect;121:mechanical linkage failure;122:fluid leak or seal failure;123:low fluid level;129:invalid serial data received;130:alive / sequence counter incorrect / not updated;131:value of signal protection calculation incorrect;132:signal below allowable range;133:signal above allowable range;134:signal  invalid;135:missing message;136:bus off;143:erratic;145:parametric;146:performance or incorrect operation;147:no operation;148:unexpected operation;149:incorrect assembly;150:component internal failure;151:Component or system operation obstruct or blocked;152:component or system over temperature
,772,44,47,1,0,0,,1902B9,5902B9,ff,DTCFailureType.ManufacturerOrSupplier,
,772,48,48,1,0,0,,1902B9,5902B9,ff,DTCStatus.warningIndicatorRequested,0:No;1:Yes
,772,49,49,1,0,0,,1902B9,5902B9,ff,DTCStatus.testNotCompletedThisMonitoringCycle,0:No;1:Yes
,772,50,50,1,0,0,,1902B9,5902B9,ff,DTCStatus.testFailedSinceLastClear,0:No;1:Yes
,772,51,51,1,0,0,,1902B9,5902B9,ff,DTCStatus.testNotCompletedSinceLastClear,0:No;1:Yes
,772,52,52,1,0,0,,1902B9,5902B9,ff,DTCStatus.confirmedDTC,0:No;1:Yes
,772,53,53,1,0,0,,1902B9,5902B9,ff,DTCStatus.pendingDTC,0:No;1:Yes
,772,54,54,1,0,0,,1902B9,5902B9,ff,DTCStatus.testFailedThisMonitoringCycle,0:No;1:Yes
,772,55,55,1,0,0,,1902B9,5902B9,ff,DTCStatus.testFailed,0:No;1:Yes
,772,16,39,1,0,0,,1903000000FF,5903000000FF,4ff,DTCRecord,
,772,40,47,1,0,0,,1903000000FF,5903000000FF,4ff,DTCSnapshotRecordNumber,
,772,16,39,1,0,0,,1904000000FF,5904000000FF,4ff,DTCRecord,
,772,40,47,1,0,0,,1904000000FF,5904000000FF,ff,StatusOfDTC,
,772,80,103,1,0,0,km,1904000000FF,5904000000FF,1ff,DTCSnapshot.Mileage,
,772,128,135,1,0,0,,1904000000FF,5904000000FF,4ff,DTCSnapshotRecordNumber,
,772,16,39,1,0,0,,190600000080,590600000080,4ff,DTCRecord,
,772,40,47,1,0,0,,190600000080,590600000080,ff,StatusOfDTC,
,772,48,55,1,0,0,,190600000080,590600000080,ff,DTCExtendedDataRecordNumber,128:Mileage;129:AgingCounter;130:DTCOccurrenceCounter
,772,56,79,1,0,0,km,190600000080,590600000080,ff,DTCExtendedData.Mileage,
,772,16,39,1,0,0,,1906000000FF,5906000000FF,4ff,DTCRecord,
,772,40,47,1,0,0,,1906000000FF,5906000000FF,ff,StatusOfDTC,
,772,48,55,1,0,0,,1906000000FF,5906000000FF,ff,DTCExtendedDataRecordNumber,128:Mileage;129:AgingCounter;130:DTCOccurrenceCounter
,772,56,79,1,0,0,km,1906000000FF,5906000000FF,ff,DTCExtendedData.Mileage,
,772,16,23,1,0,0,,190A,590A,ff,DTCStatusAvailabilityMask,
