,793,0,0,1,0,0,,1081,5081,ff,StartDiagnosticSession.Default
,793,0,0,1,0,0,,1085,5085,ff,StartDiagnosticSession.Programming
,793,0,0,1,0,0,,10C0,50C0,ff,StartDiagnosticSession.ExtendedDiagnostic
,793,0,0,1,0,0,,14FFFFFF,54FFFFFF,ff,ClearDiagnosticInformation.All
,793,16,23,1,0,0,,1902AF,5902AF,ff,DTCStatusAvailabilityMask
,793,24,39,1,0,0,,1902AF,5902AF,ff,DTCDeviceAndFailureTypeOBD
,793,40,47,1,0,0,,1902AF,5902AF,ff,DTCFailureType,0:Device and failure type ODB codding;1:General Electrical Failure;2:General signal failure;3:FM (Frequency Modulated) / PWM (Pulse Width Modulated) Failures;4:System Internal Failures;5:System Programming Failures;6:Algorithm Based Failures;7:Mechanical Failures;8:Bus Signal / Message Failures;9:Component Failures;17:circuit short to ground;18:circuit short to battery;19:circuit open;20:circuit short to ground or open;21:circuit short to battery or open;22:circuit voltage below threshold;23:circuit voltage above threshold;24:circuit current below threshold;25:circuit current above threshold;26:circuit resistance below threshold;27:circuit resistance above threshold;28:circuit voltage out of range;29:circuit current out of range;30:circuit resistance out of range;31:circuit intermittent;33:signal amplitude < minimum;34:signal amplitude > maximum;35:signal stuck low;36:signal stuck high;37:signal shape / waveform failure;38:signal rate of change below threshold;39:signal rate of change above threshold;40:signal bias level out of range / zero adjustment failure;41:signal signal invalid;47:signal erratic;49:no signal;50:signal low time < minimum;51:signal low time > maximum;52:signal high time < minimum;53:signal high time > maximum;54:signal frequency too low;55:signal frequency too high;56:signal frequency incorrect;57:incorrect has too few pulses;58:incorrect has too many pulses;65:general checksum failure;66:general memory failure;67:special memory failure;68:data memory failure;69:program memory failure;70:calibration / parameter memory failure;71:watchdog / safety µC failure;72:supervision software failure;73:internal electronic failure;74:incorrect component installed;75:over temperature;81:not programmed;82:not activated;83:deactivated;84:missing calibration;85:not configured;97:signal calculation failure;98:signal compare failure;99:circuit / component protection time-out;100:signal plausibility failure;101:signal has too few transitions / events;102:signal has too many transitions / events;103:signal incorrect after event;104:event information;113:actuator stuck;114:actuator stuck open;115:actuator stuck closed;116:actuator slipping;117:emergency position not reachable;118:wrong mounting position;119:commanded position not reachable;120:alignment or adjustment incorrect;121:mechanical linkage failure;122:fluid leak or seal failure;123:low fluid level;129:invalid serial data received;130:alive / sequence counter incorrect / not updated;131:value of signal protection calculation incorrect;132:signal below allowable range;133:signal above allowable range;134:signal invalid;135:missing message;136:bus off;143:erratic;145:parametric;146:performance or incorrect operation;147:no operation;148:unexpected operation;149:incorrect assembly;150:component internal failure;151:Component or system operation obstructed or blocked;152:component or system over temperature;241:Safety Case 1;242:Safety Case 2;243:Multiple Failure;244:Temperature too Low;245:Negative Loop Error;246:Positive Loop Error;247:Initialisation not valid;248:Overspeed;249:Limp Home;250:Specific Supplier;251:-;252:--;253:Drift low;254:Drift  high
,793,44,47,1,0,0,,1902AF,5902AF,ff,DTCFailureType.ManufacturerOrSupplier
,793,48,48,1,0,0,,1902AF,5902AF,ff,DTCStatus.warningIndicatorRequested,0:No;1:Yes
,793,49,49,1,0,0,,1902AF,5902AF,ff,DTCStatus.testNotCompletedThisMonitoringCycle,0:No;1:Yes
,793,50,50,1,0,0,,1902AF,5902AF,ff,DTCStatus.testFailedSinceLastClear,0:No;1:Yes
,793,51,51,1,0,0,,1902AF,5902AF,ff,DTCStatus.testNotCompletedSinceLastClear,0:No;1:Yes
,793,52,52,1,0,0,,1902AF,5902AF,ff,DTCStatus.confirmedDTC,0:No;1:Yes
,793,53,53,1,0,0,,1902AF,5902AF,ff,DTCStatus.pendingDTC,0:No;1:Yes
,793,54,54,1,0,0,,1902AF,5902AF,ff,DTCStatus.testFailedThisMonitoringCycle,0:No;1:Yes
,793,55,55,1,0,0,,1902AF,5902AF,ff,DTCStatus.testFailed,0:No;1:Yes
,793,16,39,1,0,0,,1904000000FF,5904000000FF,4ff,DTCRecord
,793,40,47,1,0,0,,1904000000FF,5904000000FF,ff,StatusOfDTC
,793,16,39,1,0,0,,190600000080,590600000080,4ff,DTCRecord
,793,40,47,1,0,0,,190600000080,590600000080,ff,StatusOfDTC
,793,48,55,1,0,0,,190600000080,590600000080,ff,DTCExtendedDataRecordNumber,128:Mileage;129:AgingCounter;130:DTCOccurrenceCounter;132:DTCOccurrenceCounter_2;133:DTCLastDiseappearMileage;134:DTCTravelledDistanceFailurePresent;135:DTCFirstAppearMileage
,793,56,79,1,0,0,km,190600000080,590600000080,ff,DTCExtendedData.Mileage
,793,16,39,1,0,0,,190600000081,590600000081,4ff,DTCRecord
,793,40,47,1,0,0,,190600000081,590600000081,ff,StatusOfDTC
,793,48,55,1,0,0,,190600000081,590600000081,ff,DTCExtendedDataRecordNumber,128:Mileage;129:AgingCounter;130:DTCOccurrenceCounter;132:DTCOccurrenceCounter_2;133:DTCLastDiseappearMileage;134:DTCTravelledDistanceFailurePresent;135:DTCFirstAppearMileage
,793,56,63,1,0,0,,190600000081,590600000081,ff,DTCExtendedData.AgingCounter
,793,16,39,1,0,0,,190600000082,590600000082,4ff,DTCRecord
,793,40,47,1,0,0,,190600000082,590600000082,ff,StatusOfDTC
,793,48,55,1,0,0,,190600000082,590600000082,ff,DTCExtendedDataRecordNumber,128:Mileage;129:AgingCounter;130:DTCOccurrenceCounter;132:DTCOccurrenceCounter_2;133:DTCLastDiseappearMileage;134:DTCTravelledDistanceFailurePresent;135:DTCFirstAppearMileage
,793,56,63,1,0,0,,190600000082,590600000082,ff,DTCExtendedData.DTCOccurrenceCounter
,793,16,39,1,0,0,,190600000084,590600000084,4ff,DTCRecord
,793,40,47,1,0,0,,190600000084,590600000084,ff,StatusOfDTC
,793,56,63,1,0,0,,190600000084,590600000084,ff,DTCExtendedData.DTCOccurrenceCounter_2
,793,16,39,1,0,0,,190600000085,590600000085,4ff,DTCRecord
,793,40,47,1,0,0,,190600000085,590600000085,ff,StatusOfDTC
,793,56,79,1,0,0,km,190600000085,590600000085,ff,DTCExtendedData.DTCLastDiseappearMileage
,793,16,39,1,0,0,,190600000086,590600000086,4ff,DTCRecord
,793,40,47,1,0,0,,190600000086,590600000086,ff,StatusOfDTC
,793,56,79,1,0,0,km,190600000086,590600000086,ff,DTCExtendedData.DTCTravelledDistanceFailurePresent
,793,16,39,1,0,0,,190600000087,590600000087,4ff,DTCRecord
,793,40,47,1,0,0,,190600000087,590600000087,ff,StatusOfDTC
,793,56,79,1,0,0,km,190600000087,590600000087,ff,DTCExtendedData.DTCFirstAppearMileage
,793,16,39,1,0,0,,1906000000FF,5906000000FF,4ff,DTCRecord
,793,40,47,1,0,0,,1906000000FF,5906000000FF,ff,StatusOfDTC
,793,48,55,1,0,0,,1906000000FF,5906000000FF,ff,DTCExtendedDataRecordNumber,128:Mileage;129:AgingCounter;130:DTCOccurrenceCounter;132:DTCOccurrenceCounter_2;133:DTCLastDiseappearMileage;134:DTCTravelledDistanceFailurePresent;135:DTCFirstAppearMileage
,793,56,63,1,0,0,,1906000000FF,5906000000FF,ff,DTCExtendedData.DTCOccurrenceCounter
,793,16,55,1,0,0,,2180,6180,2ff,PartNumber.LowerPart
,793,56,63,1,0,0,,2180,6180,4ff,DiagnosticIdentificationCode
,793,64,87,1,0,0,,2180,6180,2ff,SupplierNumber.ITG
,793,88,127,1,0,0,,2180,6180,2ff,HardwareNumber.LowerPart
,793,128,143,1,0,0,,2180,6180,4ff,SoftwareNumber
,793,144,159,1,0,0,,2180,6180,4ff,EditionNumber
,793,160,175,1,0,0,,2180,6180,4ff,CalibrationNumber
,793,176,183,1,0,0,,2180,6180,ff,PartNumber.BasicPartList,1:296H5;2:296H0
,793,184,191,1,0,0,,2180,6180,ff,HardwareNumber.BasicPartList,1:296H5
,793,192,199,1,0,0,,2180,6180,ff,ApprovalNumber.BasicPartList,1:HMLGT
,793,200,207,1,0,0,,2180,6180,ff,ManufacturerIdentificationCode,0:Renault R1;128:Nissan N1;129:Nissan N2;130:Nissan N3;136:5DIGITS;255:Renault R3
,793,16,151,1,0,0,,2181,6181,2ff,Vin In Ascii
,793,152,167,1,0,0,,2181,6181,4ff,Vin CRC
,793,16,39,1,0,0,,2184,6184,4ff,ITG Supplier Number
,793,40,47,1,0,0,,2184,6184,2ff,Traceability Factory Code
,793,48,143,1,0,0,,2184,6184,2ff,Traceability Serial Number
,793,16,103,1,0,0,,21B7,61B7,4ff,Configuration of Electrical Vehicle Networks
,793,16,103,1,0,0,,21B8,61B8,4ff,List of Electrical Vehicle ECUs with After-sales diagnostic
,793,16,23,1,0,0,,21EF,61EF,2ff,Hardware Part Number 1
,793,24,31,1,0,0,,21EF,61EF,2ff,Hardware Part Number 2
,793,32,39,1,0,0,,21EF,61EF,2ff,Hardware Part Number 3
,793,40,47,1,0,0,,21EF,61EF,2ff,Hardware Part Number 4
,793,48,55,1,0,0,,21EF,61EF,2ff,Hardware Part Number 5
,793,56,63,1,0,0,,21EF,61EF,2ff,Hardware Part Number 6
,793,64,71,1,0,0,,21EF,61EF,2ff,Hardware Part Number 7
,793,72,79,1,0,0,,21EF,61EF,2ff,Hardware Part Number 8
,793,80,87,1,0,0,,21EF,61EF,2ff,Hardware Part Number 9
,793,88,95,1,0,0,,21EF,61EF,2ff,Hardware Part Number 10
,793,96,103,1,0,0,,21EF,61EF,2ff,Software Part Number 1
,793,104,111,1,0,0,,21EF,61EF,2ff,Software Part Number 2
,793,112,119,1,0,0,,21EF,61EF,2ff,Software Part Number 3
,793,120,127,1,0,0,,21EF,61EF,2ff,Software Part Number 4
,793,128,135,1,0,0,,21EF,61EF,2ff,Software Part Number 5
,793,136,143,1,0,0,,21EF,61EF,2ff,Software Part Number 6
,793,144,151,1,0,0,,21EF,61EF,2ff,Software Part Number 7
,793,152,159,1,0,0,,21EF,61EF,2ff,Software Part Number 8
,793,160,167,1,0,0,,21EF,61EF,2ff,Software Part Number 9
,793,168,175,1,0,0,,21EF,61EF,2ff,Software Part Number 10
,793,16,55,1,0,0,,21F0,61F0,2ff,PartNumber.LowerPart
