,762,0,7,1,0,0,,14ffffff,54,ff,Reset DTC
,762,0,23,1,0,0,,1902ff,5902ff,ff,Query DTC
,762,24,39,.1,32767,1,°,220100,620100,ff,EPSRelativeSteeringWheelAngle
,762,24,39,.1,32767,1,°/s,220101,620101,ff,Steering wheel velocity
,762,24,26,1,0,0,,220102,620102,ff,Steering wheel angle sensor internal status,0:Not initialized / No failure / Not calibrated;1:Initialized / No failure / Not calibrated;2:Not initialized / Failure / Not calibrated;3:Initialized / Failure / Not calibrated;4:Not initialized / No failure / Calibrated;5:Initialized / No failure / Calibrated;6:Not initialized / Failure / Calibrated;7:Initialized / Failure / Calibrated
,762,24,31,1,127,0,°,220103,620103,ff,Steering wheel angle offset
,762,24,39,.1,32767,1,°,220104,620104,ff,Absolute steering wheel angle
,762,24,39,.1,200,1,,220112,620112,ff,InputTorque
,762,24,31,1,127,0,A,220113,620113,ff,MotorCurrentDemand
,762,24,31,1,0,0,%,220115,620115,ff,AssistanceLevel
,762,24,31,1,0,0,km/h,220118,620118,ff,FilteredVehicleSpeed
,762,24,31,1,0,0,,220119,620119,ff,SystemMode,1:SystemStop;2:PowerUpTests Wait for Assist;3:RampUpNormalOperation;4:VerySoftRampDown Unknow Vehicle State;5:SoftRampDown;6:WaitForShutdown;7:ParkAssist
,762,24,25,1,0,0,,22011A,62011A,ff,EPSWarning,0:No failure;1:Minor failure;2:Major failure;3:Not used
,762,24,31,1,0,0,,22011E,62011E,ff,IgnitionSwitchCounter
,762,24,39,.1,200,1,Nm,22011F,62011F,ff,AssistanceTorqueDemand
,762,24,24,1,0,0,,22012A,62012A,ff,RackEndStop_Activation,0:Disabled;1:Enabled
,762,24,31,1,127,0,A,22012C,62012C,ff,MeasuredMotorCurrent
,762,24,31,1,50,0,°C,22012D,62012D,ff,MotorTemperature
,762,24,31,1,50,0,°C,22012E,62012E,ff,ECUTemperature
,762,24,31,.000390625,0,3,V,22012F,62012F,ff,SupplyVoltage
,762,24,24,1,0,0,,220131,620131,ff,IgnitionStatus,0:OFF;1:ON
,762,24,24,1,0,0,,22014C,62014C,ff,HFP_EnhancedDiagnostic_Activation,0:Disabled;1:Enabled
,762,24,24,1,0,0,,220151,620151,ff,RackEndStop currently active,0:not running;1:Running
,762,24,31,1,0,0,%,220159,620159,ff,DDN level
,762,24,24,1,0,0,,22015A,62015A,ff,ExternalAngleSensor,0:Disabled;1:Enabled
,762,24,31,1,0,0,%,220160,620160,ff,DeratingAssistanceLevel
,762,24,25,1,0,0,,220162,620162,ff,MultidriveTuningMap,0:Slot #0 is currently used;1:Slot #1 is currently used;2:Slot #2 is currently used;3:Slot #3 is currently used
,762,24,39,1,0,0,,220163,620163,4ff,Internal fault code for DTC
,762,30,31,1,0,0,,220164,620164,ff,EPSDongleState,1:EPS ECU Operational- Dongle learnt;2:EPS ECU operational- Dongle blank;3:EPS ECU not operational
,762,30,31,1,0,0,,220165,620165,ff,DonglePairingCounter
,762,30,31,1,0,0,,220166,620166,ff,DongleError,0:No error;1:EEPROM problem on Dongle_ID;2:EEPROM problem on Dongle_pairing_counter;3:Motor disconnected from ECU
,762,24,39,1,0,0,mm,220167,620167,ff,Front wheel circumference
,762,24,39,1,0,0,mm,220168,620168,ff,Rear wheel circumference
,762,24,31,1,0,0,%,220169,620169,ff,MaxCPULoad
,762,24,31,1,0,0,V,220170,620170,ff,HFP_BoostHighVoltage
,762,24,24,1,0,0,,220171,620171,ff,HFP_BoostVehicleVoltage_Activation,0:Disabled;1:Enabled
,762,24,31,1,0,0,V,220172,620172,ff,HFP_BoostLowVoltage
,762,24,31,.5,0,1,A,220173,620173,ff,BatteryCurrent
,762,24,24,1,0,0,,220179,620179,ff,CAN XCP/CCP protocol activation,0:CAN CCP/XCP deactived (default);1:CAN CCP/XCP activated
,762,24,25,1,0,0,,22017D,62017D,ff,MultiDrive_Activation,0:Unavailable;1:Ignore multidrive CAN frame;2:Consider multidrive CAN frame;3:Not used
,762,24,25,1,0,0,,220182,620182,ff,HFP_Activation,0:Disabled;1:Enabled (HFP);2:Enabled (IPA);3:not used
,762,24,39,.1,32767,1,°/s,220185,620185,ff,InternalSteeringWheelVelocity
,762,24,24,1,0,0,,220186,620186,ff,Dedicated TJP steerfeel tuning mode (Slot3) Activation,0:Disabled;1:Enabled
,762,24,39,1,0,0,,220187,620187,4ff,HOD_Compensation_Routine switch counter
,762,24,31,.01,127,2,N·m,220188,620188,ff,HOD TSU Compensation
,762,24,31,1,0,0,%,220189,620189,ff,HOD TSU Comp Ratio
,762,24,31,.01,127,2,N·m,220190,620190,ff,HOD Friction Compensation
,762,24,31,1,0,0,%,220191,620191,ff,HOD Friction Comp Ratio
,762,24,31,.01,127,2,N·m,220192,620192,ff,HOD Friction_th F1
,762,24,31,.01,127,2,N·m,220193,620193,ff,HOD Friction_th F2
,762,24,31,.01,127,2,N·m,220194,620194,ff,HOD Friction_th F3
,762,24,183,1,0,0,,220195,620195,4ff,Internal fault store (last 10 minor faults)
,762,24,26,1,0,0,,220196,620196,ff,HOD Compensation Activation,0:no HOD compensation;1:Apply only TSU Offset Compensation;2:Apply TSU Offset Compensation + Friction Compensation;3:Reset of TSU offset compensation results;4:Reset of Friction compensation results;5:Not used;6:Not used bis;7:Not used ter
,762,24,27,1,0,0,,2201BD,6201BD,ff,LKA_LDW_Activation,0:LKA disabled- LDW disabled-             DebugFrame disabled (default);1:LKA disabled- LDW enabled (IVI)-      DebugFrame disabled;2:LKA disabled- LDW enabled (Meter)- DebugFrame disabled;3:not used;4:LKA enabled- LDW disabled-             DebugFrame disabled;5:LKA enabled- LDW enabled (IVI)-      DebugFrame disabled;6:LKA enabled- LDW enabled (Meter)- DebugFrame disabled;7:not used';8:LKA disabled- LDW disabled-             DebugFrame enabled;9:LKA disabled- LDW enabled (IVI)-      DebugFrame enabled;10:LKA disabled- LDW enabled (Meter)- DebugFrame enabled;11:not used'';12:LKA enabled- LDW disabled-             DebugFrame enabled;13:LKA enabled- LDW enabled (IVI)-      DebugFrame enabled;14:LKA enabled- LDW enabled (Meter)- DebugFrame enabled;15:not used'''
,762,24,24,1,0,0,,2201C3,6201C3,ff,DongleFrames_Activation,0:Dongle frames not sent;1:Dongle frames sent
